fecha      hora     lat    lon      dep    edep  gap  rms  ml   mc   mw  comentario
2018-01-01 04:38:11 20.372 -70.593  22.0   77.1  249  0.9  2.5  3.6  3.3 65.8Km al NE de Luperon, Oceano Atlantico.
2018-04-18 16:09:56 18.171 -67.011  26.0    3.3  210  0.1  1.7  2.6  2.2 Distante.
2018-04-18 17:53:44 18.684 -66.564  22.9   44.3  284  0.5  2.3  2.6  2.7 263.6Km al Este de Miches, Oceano Atlantico.
2018-04-18 21:37:35 19.382 -70.108  22.5   10.1  190  0.4  2.2  3.1  2.9 17.9Km al ENE de San Francisco de Macoris, Duarte.
2018-04-19 03:12:36 19.840 -71.122  22.9   11.6  258  0.4  2.0  2.3  2.6 7.2Km al ONO de Villa Isabela, Puerto Plata.
2018-04-20 05:52:15 18.436 -70.598  22.7   12.7  209  0.8  3.0  3.2  3.5 2.6Km al Este de Las Charcas, Azua.
2018-04-20 05:52:16 18.489 -70.589  15.0   16.3  158  0.8  2.9  3.3  3.3 5.2Km al NE de Las Charcas, Azua.
2018-04-21 06:00:34 18.428 -68.563  12.0   12.8  132  0.6  2.4  3.2  2.9 11.8Km al Este de San Rafael del Yuma, La Altagracia.
2018-04-21 11:51:34 18.750 -69.429  98.0   10.5  107  1.0  4.1  3.6  3.9 18.3Km al Oeste de Hato Mayor, Hato Mayor.
2018-04-21 22:27:13 18.032 -71.501  15.0  301.1  220  0.8  1.9  2.3  2.4 20.3Km al NE de Cabo Rojo, Pedernales.
2018-04-22 09:25:41 18.407 -68.905  98.6   21.3  119  1.6  2.7  3.2  3.0 7.9Km al Este de La Romana, La Romana.
2018-04-23 04:12:28 17.970 -66.559  21.2    5.8  279  0.3  1.5  2.1  2.4 Distante.
2018-04-23 06:04:56 20.309 -70.717  12.8   79.2  245  0.9  2.6  3.4  3.1 53.0Km al NNE de Luperon, Oceano Atlantico.
2018-04-23 13:12:23 18.817 -71.033  42.8   14.6  177  0.6  1.6  2.0  2.2 6.6Km al NO de Bohechio, San Juan de la Maguana.
2018-04-23 15:35:47 18.540 -68.078  55.5   26.8  307  0.6  2.5  2.7  2.4 34.4Km al Este de Punta Cana, Canal de la Mona.
2018-04-23 20:04:27 18.005 -64.372 164.9   17.7  347  0.3  3.6  3.6  3.5 Distante.
2018-04-24 01:23:31 17.963 -66.531  23.8    6.1  292  0.4  2.0  2.8  2.5 Distante.
2018-04-24 06:46:24 18.050 -68.122  31.0   44.8  191  0.9  2.2  3.2  2.9 66.6Km al Este de Punta Cana, Canal de la Mona.
2018-04-24 07:27:28 18.571 -70.497  17.7   20.1  170  0.8  2.0  2.5  2.5 1.7Km al Este de Sabana Larga, San Jose de Ocoa.
2018-04-24 11:17:11 18.645 -68.420 138.4   24.2  183  0.5  2.4  2.9  2.6 6.7Km al NNO de Punta Cana, La Altagracia.
2018-04-24 11:21:50 18.963 -68.131  92.1   30.1  203  0.7  2.5  3.3  2.9 96.6Km al Este de Miches, Oceano Atlantico.
2018-04-25 02:05:33 18.556 -68.080 139.2   37.7  339  0.3  2.3  3.0  2.6 33.9Km al Este de Punta Cana, Canal de la Mona.
2018-04-25 11:23:58 19.705 -64.869 115.1  121.6  327  0.8  3.8  3.7  3.6 Distante.
2018-04-25 19:56:56 18.744 -67.469  23.4   27.5  201  0.4  2.3  3.2  2.8 99.6Km al Este de Punta Cana, Canal de la Mona.
2018-04-25 22:00:57 17.920 -67.186   6.2   10.3  329  0.3  1.4  1.8  1.8 Distante.
2018-04-26 08:18:54 18.768 -69.615 103.1    9.3  146  0.7  3.6  3.7  3.6 2.8Km al ENE de Bayaguana, Monte Plata.
2018-04-26 23:22:28 18.124 -68.508  92.1    9.6  173  0.8  2.7  3.3  3.4 23.6Km al Este de Mano Juan Isla Saona, Mar Caribe.
2018-04-26 23:26:44 20.112 -70.788  21.0   19.2  216  0.9  2.2  3.0  2.8 30.5Km al NE de Luperon, Oceano Atlantico.
2018-04-27 06:16:10 17.738 -69.387  30.8   78.7  206  0.8  2.6  3.5  3.2 76.4Km al Este de Guayacanes, Mar Caribe.
2018-04-27 08:46:17 17.792 -68.222 131.8   31.3  206  0.9  2.6  ---  3.2 65.6Km al Este de Mano Juan Isla Saona, Mar Caribe.
2018-04-27 08:47:39 17.407 -68.100  31.1   35.5  219  0.9  3.1  3.4  3.7 104.4Km al Este de Mano Juan Isla Saona, Mar Caribe.
2018-04-27 16:40:54 19.541 -71.017  11.3    6.9  127  0.5  2.2  2.9  2.9 6.3Km al SO de Esperanza, Valverde.
2018-04-27 17:31:32 18.689 -71.571  31.0   11.0  114  0.5  2.0  2.5  2.7 7.0Km al SO de El Cercado, San Juan de la Maguana.
2018-04-28 12:14:02 19.029 -67.164  22.9   37.7  241  0.4  2.2  2.9  2.6 198.2Km al Este de Miches, Oceano Atlantico.
2018-04-28 17:51:41 18.114 -71.376  11.7   10.8  213  0.6  1.9  2.6  2.3 10.6Km al ONO de Polo, Barahona.
2018-04-28 20:34:32 18.666 -69.411  93.3   15.9  119  1.4  3.2  3.6  3.8 19.5Km al OSO de Hato Mayor, Hato Mayor.
2018-04-28 23:00:14 17.976 -65.043 168.5   28.4  347  0.4  3.1  3.2  2.9 Distante.
2018-04-29 00:31:24 18.693 -67.681  30.4   93.5  331  1.5  2.0  2.4  2.3 76.6Km al Este de Punta Cana, Canal de la Mona.
2018-04-29 07:38:22 18.321 -68.372 161.2    9.1  148  0.3  2.5  3.2  2.7 29.8Km al Este de Punta Cana, Canal de la Mona.
2018-04-29 15:58:04 18.596 -66.447  98.6    5.1  294  0.2  2.3  2.9  2.8 277.2Km al Este de Miches, Oceano Atlantico.
2018-04-29 21:40:36 19.273 -68.733  11.4   39.0  233  0.6  3.0  3.6  3.6 46.3Km al NE de Miches, Oceano Atlantico.
2018-04-30 01:53:59 18.195 -68.534 112.9   11.3  172  0.5  2.2  3.2  2.7 22.1Km al ENE de Mano Juan Isla Saona, Mar Caribe.
2018-04-30 02:11:04 18.282 -68.587  31.1    9.8  143  1.0  2.6  3.3  2.9 22.8Km al NE de Mano Juan Isla Saona, Mar Caribe.
2018-04-30 07:38:02 19.959 -68.253  32.3  999.9  250  0.7  2.4  3.4  2.6 124.5Km al NE de Las Galeras, Oceano Atlantico.
2018-04-30 10:46:33 19.327 -68.312  23.0   54.8  212  1.0  3.6  3.6  3.8 86.4Km al ENE de Miches, Oceano Atlantico.
2018-04-30 17:52:58 19.645 -71.004  15.0   20.3  179  0.5  2.0  2.9  2.5 6.7Km al NNO de Esperanza, Valverde.
2018-05-01 01:12:07 19.390 -67.730  15.0  999.9  246  0.5  2.0  3.0  3.0 145.7Km al ENE de Miches, Oceano Atlantico.
2018-05-01 02:20:13 19.534 -73.549   0.5  698.2  155  0.6  2.8  3.5  2.7 189.4Km al Oeste de Pepillo Salcedo, Golfo de Gonaive.
2018-05-01 02:25:25 19.854 -67.545  21.2  432.1  274  0.7  2.3  3.0  2.9 184.7Km al ENE de Las Galeras, Oceano Atlantico.
2018-05-01 06:00:27 19.345 -68.329   9.2  138.8  213  0.8  2.4  2.9  2.9 85.7Km al ENE de Miches, Oceano Atlantico.
2018-05-01 07:33:00 18.133 -68.298 106.6   14.1  180  0.6  2.1  3.0  2.3 45.8Km al Este de Mano Juan Isla Saona, Mar Caribe.
2018-05-01 17:02:05 19.192 -70.183   0.2  474.5  233  0.4  2.0  2.9  3.1 2.8Km al Este de Las Guaranas, Duarte.
2018-05-01 20:37:53 19.570 -67.640  22.1  137.4  259  0.5  2.7  3.6  3.4 161.7Km al ENE de Miches, Oceano Atlantico.
2018-05-02 00:52:03 19.805 -67.536  22.9  359.1  272  0.2  1.7  3.0  2.3 183.1Km al ENE de Miches, Oceano Atlantico.
2018-05-02 03:44:23 18.151 -67.755 143.4   15.7  188  0.6  2.1  3.2  2.8 83.6Km al Este de Punta Cana, Canal de la Mona.
2018-05-02 05:31:11 18.839 -67.846  32.3  435.0  198  0.7  1.8  2.6  2.3 64.7Km al ENE de Punta Cana, Canal de la Mona.
2018-05-02 06:21:31 18.963 -67.814  17.7  159.9  210  0.9  2.5  2.9  2.8 129.9Km al Este de Miches, Oceano Atlantico.
2018-05-02 06:40:42 19.213 -67.750  18.5   88.5  236  0.7  1.2  3.0  1.6 138.9Km al Este de Miches, Oceano Atlantico.
2018-05-02 06:51:56 19.043 -67.742 116.9   22.7  223  0.7  2.0  2.9  2.5 137.6Km al Este de Miches, Oceano Atlantico.
2018-05-02 07:01:45 18.154 -68.010 110.4   21.2  174  0.8  2.4  3.2  3.4 63.4Km al Este de Punta Cana, Canal de la Mona.
2018-05-02 07:19:14 18.966 -67.415  33.4  113.8  332  0.8  2.1  3.1  2.7 171.8Km al Este de Miches, Oceano Atlantico.
2018-05-02 07:32:47 18.747 -67.987 148.0   20.2  185  0.7  2.0  2.9  2.4 47.0Km al ENE de Punta Cana, Canal de la Mona.
2018-05-02 07:42:14 19.207 -67.681 126.5   38.4  234  0.9  2.1  2.9  2.2 145.9Km al Este de Miches, Oceano Atlantico.
2018-05-02 09:02:38 19.358 -67.743  21.3  220.1  249  0.6  2.1  3.2  3.2 143.4Km al ENE de Miches, Oceano Atlantico.
2018-05-02 12:35:54 19.260 -67.735  28.6  197.3  236  0.8  2.1  3.2  2.8 141.4Km al ENE de Miches, Oceano Atlantico.
2018-05-02 14:36:24 19.557 -67.628  21.6  134.6  258  0.3  2.5  3.5  3.2 162.2Km al ENE de Miches, Oceano Atlantico.
2018-05-02 18:59:17 17.750 -67.046  12.3   14.7  297  0.3  1.9  2.6  2.4 Distante.
2018-05-03 01:02:08 17.761 -68.697  95.7   10.0  262  0.4  2.3  2.9  2.2 41.1Km al Este de Mano Juan Isla Saona, Mar Caribe.
2018-05-03 05:55:22 17.352 -68.155  30.9   56.1  257  0.2  2.1  3.2  3.3 105.8Km al Este de Mano Juan Isla Saona, Mar Caribe.
2018-05-03 06:29:51 19.603 -67.635  31.1   49.8  261  0.4  2.2  2.9  2.7 163.6Km al ENE de Miches, Oceano Atlantico.
2018-05-03 10:05:53 19.562 -68.757  87.0   31.3  218  0.8  2.2  3.1  2.5 55.9Km al ENE de Las Galeras, Oceano Atlantico.
2018-05-03 12:11:24 18.505 -67.635  23.2   98.1  321  0.1  1.5  2.4  --- 81.2Km al Este de Punta Cana, Canal de la Mona.
2018-05-04 03:25:31 18.669 -67.978  98.5   27.9  178  0.8  2.1  2.9  3.1 45.4Km al Este de Punta Cana, Canal de la Mona.
2018-05-04 03:44:46 19.563 -67.659  19.9   51.0  258  0.4  2.4  3.0  2.9 159.5Km al ENE de Miches, Oceano Atlantico.
2018-05-04 04:39:13 19.299 -68.027  28.0  204.6  229  0.8  2.2  3.1  3.0 113.0Km al ENE de Miches, Oceano Atlantico.
2018-05-04 06:46:57 19.634 -70.362  23.0   13.8  131  0.9  3.3  3.4  3.5 8.9Km al Oeste de Gaspar Hernandez, Espaillat.
2018-05-04 06:46:58 19.610 -70.409  21.9   12.8  164  0.8  3.3  3.4  3.5 4.9Km al Este de Jamao al Norte, Espaillat.
2018-05-04 07:32:34 19.114 -69.209  17.9   22.4  195  0.8  2.5  3.2  2.8 16.8Km al Este de Samana, Bahia de Samana.
2018-05-04 13:10:22 19.018 -73.866  50.0   53.7  203  0.5  3.9  4.2  3.9 228.2Km al Oeste de Pedro Santana, Golfo de Gonaive.
2018-05-04 13:10:25 19.464 -73.758  45.8   84.9  133  0.9  3.9  4.2  3.9 212.1Km al Oeste de Pepillo Salcedo, Golfo de Gonaive.
2018-05-05 02:43:58 18.629 -67.521 219.5  236.2  335  0.9  2.6  3.4  3.2 92.7Km al Este de Punta Cana, Canal de la Mona.
2018-05-05 11:50:47 18.723 -67.531  15.0  345.2  213  0.6  2.0  3.1  3.2 92.8Km al Este de Punta Cana, Canal de la Mona.
2018-05-06 00:54:35 17.942 -67.900 130.1   13.9  222  0.6  2.4  2.8  2.5 89.1Km al Este de Punta Cana, Canal de la Mona.
2018-05-06 18:14:12 19.521 -69.950  12.1   36.8  197  0.9  2.8  3.2  3.0 14.0Km al SSO de Cabrera, Maria Trinidad Sanchez.
2018-05-06 21:23:38 18.038 -72.336  69.5   34.8  303  0.8  2.1  2.8  --- 62.4Km al Oeste de Pedernales, Mar Caribe.
2018-05-07 02:45:09 19.663 -70.657  22.9    9.7   72  0.9  3.0  3.2  3.4 14.1Km al Este de Puerto Plata, Puerto Plata.
2018-05-07 04:54:32 18.322 -67.935 132.8   17.0  178  0.8  2.5  2.9  2.2 57.3Km al Este de Punta Cana, Canal de la Mona.
2018-05-07 14:51:18 18.875 -71.932  24.5   54.4  121  0.8  3.8  3.5  4.0 35.6Km al SO de Pedro Santana, Region Haiti.
2018-05-07 20:52:41 19.402 -73.154  21.1   33.7  160  0.8  2.7  3.4  3.4 150.9Km al OSO de Pepillo Salcedo, Golfo de Gonaive.
2018-05-07 23:46:04 18.967 -70.437 110.9   14.6   83  0.9  2.9  3.2  3.3 4.8Km al NO de Bonao, Monseñor Nouel.
2018-05-07 23:59:09 18.705 -69.468 104.1   11.0  125  1.0  3.6  3.6  3.7 9.4Km al NNE de Los Llanos, San Pedro de Macoris.
2018-05-08 01:44:53 18.803 -71.097  33.5   17.1  242  0.7  1.7  2.6  2.4 11.8Km al ONO de Bohechio, San Juan de la Maguana.
2018-05-08 03:45:13 18.835 -66.980  82.0   15.4  314  0.6  2.3  3.1  2.7 218.2Km al Este de Miches, Oceano Atlantico.
2018-05-08 04:17:29 20.359 -70.734  12.2  495.2  280  0.8  2.5  3.2  2.9 57.1Km al NNE de Luperon, Oceano Atlantico.
2018-05-08 04:32:55 20.287 -70.878  14.4   67.5  276  0.8  2.3  2.9  2.7 44.8Km al NNE de Luperon, Oceano Atlantico.
2018-05-08 06:42:57 18.758 -70.408  92.0   12.6  112  0.8  2.3  2.9  2.7 19.5Km al Este de Bonao, Monseñor Nouel.
2018-05-08 07:24:20 19.117 -68.825 131.8    9.8  187  0.4  2.7  3.1  2.3 27.9Km al ENE de Miches, Oceano Atlantico.
2018-05-09 03:28:40 18.749 -71.569 109.6   17.8  182  0.8  2.2  3.0  2.8 5.7Km al ONO de El Cercado, San Juan de la Maguana.
2018-05-09 03:33:30 19.765 -71.049  21.5   24.1  187  0.8  2.2  3.2  2.7 3.4Km al NO de Los Hidalgos, Puerto Plata.
2018-05-10 11:37:00 19.366 -69.678  15.9    9.6  196  0.6  2.5  3.0  2.8 15.4Km al ONO de Las Terrenas, Oceano Atlantico.
2018-05-10 16:55:59 19.030 -70.198   3.0   44.1  187  0.7  1.9  2.7  2.2 6.0Km al OSO de Cotui, Sanchez Ramirez.
2018-05-10 19:10:53 18.535 -70.259  31.0    6.4  257  0.1  2.1  2.9  2.7 4.0Km al ENE de Los Cacaos, San Cristobal.
2018-05-11 02:24:33 19.118 -67.133  31.0   35.0  262  0.5  2.2  2.8  2.7 201.9Km al Este de Miches, Oceano Atlantico.
2018-05-11 07:04:31 18.867 -69.428  90.8   10.7  149  0.8  2.7  2.7  3.0 25.4Km al ENE de Bayaguana, Monte Plata.
2018-05-11 08:07:34 18.373 -67.897 115.2   25.3  171  0.8  2.3  2.9  2.2 58.2Km al Este de Punta Cana, Canal de la Mona.
2018-05-11 17:26:07 18.858 -66.520  78.0   68.7  275  0.7  2.7  2.8  3.0 266.4Km al Este de Miches, Oceano Atlantico.
2018-05-11 18:57:42 20.179 -70.659  22.0   71.2  189  0.5  2.5  3.3  3.0 43.7Km al Norte de Puerto Plata, Oceano Atlantico.
2018-05-11 19:39:35 18.350 -67.901 106.0   20.1  160  0.7  2.6  3.3  3.1 58.9Km al Este de Punta Cana, Canal de la Mona.
2018-05-12 03:34:58 17.982 -68.306  70.6   28.1  218  0.6  2.1  2.7  2.4 47.8Km al Este de Mano Juan Isla Saona, Mar Caribe.
2018-05-12 03:41:05 18.427 -67.142   0.0  688.4  222  0.7  1.1  2.0  1.6 Distante.
2018-05-12 04:56:08 18.597 -71.478  16.9   12.8   89  0.8  2.4  3.0  2.9 11.4Km al Norte de Villa Jaragua, Bahoruco.
2018-05-12 05:13:30 18.071 -67.955 113.5   11.7  202  0.3  2.2  3.0  2.1 74.2Km al Este de Punta Cana, Canal de la Mona.
2018-05-12 16:09:08 19.729 -71.505  23.0   24.7  156  0.5  2.3  2.9  3.1 1.8Km al NNO de Castanuela, Montecristi.
2018-05-12 17:21:12 18.785 -69.429 100.9   14.6  141  0.7  3.1  3.2  3.3 18.4Km al Oeste de Hato Mayor, Hato Mayor.
2018-05-13 00:00:51 19.042 -64.996  63.4  101.1  343  0.4  3.2  3.7  3.4 Distante.
2018-05-13 00:48:51 17.871 -68.190 144.5   27.5  227  0.6  2.3  2.9  2.0 64.0Km al Este de Mano Juan Isla Saona, Mar Caribe.
2018-05-13 01:00:06 18.326 -67.246  70.0    7.2  293  0.2  2.1  2.8  2.7 Distante.
2018-05-13 01:34:38 18.057 -68.026 229.1   23.5  230  0.6  2.8  3.3  2.4 71.0Km al Este de Punta Cana, Canal de la Mona.
2018-05-13 05:11:33 17.771 -67.083  20.4   11.7  301  0.4  1.4  2.3  2.0 Distante.
2018-05-13 20:29:15 18.128 -67.733  15.0   71.9  170  0.9  1.9  2.3  2.4 87.0Km al Este de Punta Cana, Canal de la Mona.
2018-05-13 20:57:19 18.270 -67.711  23.6  466.7  316  0.2  1.8  2.6  2.4 80.8Km al Este de Punta Cana, Canal de la Mona.
2018-05-14 10:40:36 19.808 -71.148  20.7   13.6  136  1.0  2.3  3.0  3.1 9.6Km al Oeste de Villa Isabela, Puerto Plata.
2018-05-14 16:56:45 19.587 -67.652  21.0  259.2  261  0.5  2.9  3.2  3.4 161.3Km al ENE de Miches, Oceano Atlantico.
2018-05-14 16:58:18 19.045 -68.998  22.5   15.3  144  0.9  2.8  3.3  3.4 8.8Km al NE de Miches, Oceano Atlantico.
2018-05-14 23:19:51 18.445 -68.700 172.3   13.9  155  1.0  2.9  3.5  3.7 3.1Km al ONO de San Rafael del Yuma, La Altagracia.
2018-05-15 01:55:34 18.546 -71.414  15.0   27.9  101  0.9  2.0  3.0  3.3 6.2Km al Norte de Neiba, Bahoruco.
2018-05-15 03:16:06 19.236 -67.731  23.9  999.9  239  0.8  2.2  3.0  2.5 141.3Km al Este de Miches, Oceano Atlantico.
2018-05-15 09:44:45 18.412 -65.849 294.5   48.8  331  1.0  3.6  3.6  3.6 Distante.
2018-05-15 10:13:11 17.941 -68.716 102.8   17.5  234  0.4  2.8  3.3  3.1 21.0Km al Este de Mano Juan Isla Saona, Mar Caribe.
2018-05-15 10:13:11 17.744 -68.795  68.7   46.0  246  0.8  2.9  3.0  3.2 43.3Km al Este de Mano Juan Isla Saona, Mar Caribe.
2018-05-16 00:57:27 17.544 -68.570  89.9   41.3  296  0.7  2.5  3.2  2.7 67.2Km al Este de Mano Juan Isla Saona, Mar Caribe.
2018-05-16 07:03:51 18.796 -69.336  92.4    9.8  129  1.0  2.7  3.0  2.9 9.2Km al ONO de Hato Mayor, Hato Mayor.
2018-05-17 17:08:00 18.989 -70.115  21.6    4.4  220  0.1  2.2  2.4  2.7 8.1Km al Este de Cotui, Sanchez Ramirez.
2018-05-18 01:39:12 17.987 -66.966   3.1   32.1  180  0.8  1.2  2.2  1.5 Distante.
2018-05-18 01:55:44 18.913 -68.087  18.2   98.8  232  0.6  2.1  2.9  2.5 101.5Km al Este de Miches, Oceano Atlantico.
2018-05-18 01:55:44 18.138 -68.508 109.6   30.1  240  0.9  1.9  2.9  2.6 23.6Km al Este de Mano Juan Isla Saona, Mar Caribe.
2018-05-18 01:55:42 17.872 -68.648 105.5   47.6  269  0.5  2.5  2.8  2.5 29.9Km al Este de Mano Juan Isla Saona, Mar Caribe.
2018-05-18 01:59:45 19.439 -70.385  20.8   34.0  147  0.8  3.3  3.8  3.6 7.7Km al NNE de Salcedo, Hermanas Mirabal.
2018-05-18 02:20:47 19.999 -71.084  11.8   18.0  272  0.8  2.7  3.0  3.0 17.5Km al NO de Luperon, Oceano Atlantico.
2018-05-18 08:04:51 17.622 -68.607  49.2   85.7  251  0.8  3.4  3.4  3.5 57.9Km al Este de Mano Juan Isla Saona, Mar Caribe.
2018-05-18 09:53:26 17.093 -67.232  15.0  564.5  277  0.9  2.7  3.2  3.0 196.2Km al Este de Mano Juan Isla Saona, Mar Caribe.
2018-05-18 22:22:20 19.685 -70.755  31.2   39.7  147  0.9  2.6  3.4  3.2 8.4Km al Este de Altamira, Puerto Plata.
2018-05-20 04:33:26 19.244 -67.620  31.0   29.1  340  0.3  2.2  2.7  2.4 152.9Km al Este de Miches, Oceano Atlantico.
2018-05-20 06:48:26 19.439 -67.390  57.4  106.3  274  0.7  2.4  2.8  2.4 181.4Km al ENE de Miches, Oceano Atlantico.
2018-05-21 06:55:37 18.514 -68.910 129.7   11.8  152  0.9  2.9  3.5  3.6 11.7Km al NE de La Romana, La Romana.
2018-05-21 07:03:36 17.808 -67.148   0.0  857.4  296  0.4  2.1  2.0  2.3 Distante.
2018-05-21 07:47:14 17.663 -69.068  46.0  101.5  202  0.9  2.8  3.6  3.3 62.9Km al SO de Mano Juan Isla Saona, Mar Caribe.
2018-05-21 11:03:16 18.473 -70.149  56.3    9.5  148  0.9  3.3  3.3  3.6 5.4Km al ENE de Cambita Garabito, San Cristobal.
2018-05-21 22:35:25 19.809 -71.377  21.6   18.7   93  0.8  2.4  2.8  3.1 10.5Km al NE de Villa Vasquez, Montecristi.
2018-05-22 02:11:27 17.921 -67.595  17.7   30.5  218  1.2  2.1  2.2  2.3 112.8Km al Este de Punta Cana, Canal de la Mona.
2018-05-22 02:25:42 20.136 -70.908   8.4   36.5  237  0.7  2.4  3.1  2.7 27.7Km al NNE de Luperon, Oceano Atlantico.
2018-05-22 03:37:19 17.194 -67.916  31.0   89.8  263  0.2  2.0  3.1  2.9 135.1Km al Este de Mano Juan Isla Saona, Mar Caribe.
2018-05-22 04:31:49 18.427 -67.999  55.5   51.1  170  0.9  2.0  2.7  2.4 45.9Km al Este de Punta Cana, Canal de la Mona.
2018-05-22 19:06:17 18.181 -67.250 116.0    3.0  246  0.1  2.2  3.0  2.7 129.5Km al Este de Punta Cana, Canal de la Mona.
2018-05-22 20:06:10 20.187 -70.738  10.1   63.5  137  0.7  3.1  3.4  3.7 40.3Km al NE de Luperon, Oceano Atlantico.
2018-05-22 21:01:11 20.127 -70.715  11.9   38.3  185  0.8  2.3  2.7  2.5 36.7Km al NE de Luperon, Oceano Atlantico.
2018-05-22 23:08:15 18.311 -71.347  23.0   13.3  134  0.8  2.0  2.8  2.8 5.9Km al ONO de Cristobal, Independencia.
2018-05-23 03:16:00 18.463 -69.037 157.7   15.4  156  0.9  2.7  3.2  3.0 7.5Km al ONO de La Romana, La Romana.
2018-05-23 09:17:55 18.819 -70.344 114.1   13.3   90  0.8  2.9  3.2  3.2 12.2Km al SO de Maimon, Monseñor Nouel.
2018-05-23 10:12:07 19.431 -67.855  18.9   66.3  252  0.6  2.0  3.0  2.2 134.9Km al ENE de Miches, Oceano Atlantico.
2018-05-23 16:16:46 18.855 -67.753  15.0   40.3  224  0.4  2.1  2.6  2.3 137.1Km al Este de Miches, Oceano Atlantico.
2018-05-23 17:46:56 19.165 -70.672  31.0    9.9   52  0.7  2.9  3.1  3.2 6.4Km al NO de Jarabacoa, La Vega.
2018-05-23 21:56:08 18.107 -68.317 115.0   13.0  174  0.6  2.8  3.4  3.2 43.8Km al Este de Mano Juan Isla Saona, Mar Caribe.
2018-05-24 07:33:05 19.159 -67.747  43.9  201.1  271  0.3  2.2  3.1  2.8 138.2Km al Este de Miches, Oceano Atlantico.
2018-05-24 09:49:28 20.059 -70.647  23.0   12.9  136  0.8  2.8  3.5  3.3 30.6Km al Norte de Puerto Plata, Oceano Atlantico.
2018-05-24 18:53:56 20.159 -70.705  22.5   20.0  154  0.8  2.9  3.4  3.3 40.0Km al NE de Luperon, Oceano Atlantico.
2018-05-25 02:56:02 19.477 -67.879  15.0   18.5  252  0.7  2.6  3.0  2.8 134.6Km al ENE de Miches, Oceano Atlantico.
2018-05-25 02:56:03 19.420 -67.877  22.8  106.1  227  0.8  2.6  3.4  3.1 132.3Km al ENE de Miches, Oceano Atlantico.
2018-05-25 09:05:40 18.958 -67.548  22.6   27.2  224  0.3  2.1  2.6  2.5 157.9Km al Este de Miches, Oceano Atlantico.
2018-05-25 09:11:58 19.268 -75.374  18.1  175.8  150  0.4  3.8  3.6  3.6 405.9Km al ONO de Pedernales, Mar Caribe.
2018-05-25 13:56:31 17.826 -68.162  27.6  217.1  261  1.0  2.1  3.1  2.7 69.0Km al Este de Mano Juan Isla Saona, Mar Caribe.
2018-05-25 19:05:52 19.794 -70.106  10.7   20.2  158  0.6  2.4  2.8  2.5 25.8Km al NE de Gaspar Hernandez, Oceano Atlantico.
2018-05-26 06:15:09 18.122 -67.384  23.1    9.1  282  0.4  1.9  2.9  2.5 119.1Km al Este de Punta Cana, Canal de la Mona.
2018-05-26 10:23:34 18.203 -67.833 120.0   15.0  176  0.8  2.4  3.0  2.7 73.6Km al Este de Punta Cana, Canal de la Mona.
2018-05-26 14:06:19 17.963 -65.886  22.8   30.3  345  0.1  2.5  3.2  3.0 Distante.
2018-05-26 14:53:22 18.069 -68.676  97.6   26.0  181  1.3  2.9  3.3  3.7 8.9Km al Este de Mano Juan Isla Saona, Mar Caribe.
2018-05-26 21:33:00 17.956 -68.758  30.7  165.0  184  1.3  3.3  3.6  3.7 19.4Km al Este de Mano Juan Isla Saona, Mar Caribe.
2018-05-27 01:15:08 17.730 -72.804  12.2  999.9  318  0.8  3.3  3.6  3.3 117.1Km al OSO de Pedernales, Mar Caribe.
2018-05-28 01:25:43 19.128 -67.600  93.6   24.8  235  0.5  2.1  2.8  2.4 153.1Km al Este de Miches, Oceano Atlantico.
2018-05-29 09:20:42 17.853 -68.082  40.0   62.2  224  0.7  2.2  3.2  2.8 75.2Km al Este de Mano Juan Isla Saona, Mar Caribe.
2018-05-29 20:10:27 18.104 -67.148 106.1   11.1  126  0.7  2.8  3.2  3.2 Distante.
2018-05-29 22:15:12 18.237 -68.093 100.9    9.8  170  0.6  2.6  3.3  3.3 50.7Km al Este de Punta Cana, Canal de la Mona.
2018-05-30 07:13:24 19.028 -67.288  21.9   33.8  240  0.5  2.0  2.9  2.6 185.2Km al Este de Miches, Oceano Atlantico.
2018-05-30 07:28:25 18.600 -69.448  87.9   10.4  147  1.2  3.0  3.7  3.5 5.5Km al Este de Los Llanos, San Pedro de Macoris.
2018-05-30 15:52:16 19.116 -69.172  12.1   16.4  216  0.2  1.7  2.5  1.7 19.7Km al NO de Miches, Bahia de Samana.
2018-05-30 23:22:40 18.335 -73.456  20.0   52.2  221  0.8  2.9  3.4  3.2 170.3Km al Oeste de Jimani, Region Haiti.
2018-05-31 01:36:31 19.297 -70.035  22.1   15.0  120  0.8  2.7  3.1  3.1 9.9Km al Norte de Castillo, Duarte.
2018-05-31 07:33:07 19.148 -68.236  22.0  134.0  230  0.9  2.0  3.2  2.1 87.4Km al ENE de Miches, Oceano Atlantico.
2018-05-31 10:13:28 19.223 -70.348  20.0   56.3  242  0.2  2.8  3.1  3.3 12.9Km al SO de San Francisco de Macoris, Duarte.
2018-05-31 12:52:51 19.157 -67.862 120.0   54.4  224  0.8  2.5  3.2  3.3 126.2Km al Este de Miches, Oceano Atlantico.
2018-06-01 01:42:04 19.729 -70.118  31.1   14.6  195  0.8  2.5  3.3  3.2 20.2Km al ENE de Gaspar Hernandez, Oceano Atlantico.
2018-06-01 21:58:02 18.336 -69.224 116.6   17.7  163  0.9  2.7  3.1  2.7 15.0Km al Este de San Pedro de Macoris, Mar Caribe.
